StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Informed consent,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,timer_First Click,timer_Last Click,timer_Page Submit,timer_Click Count,distractor_1,distractor_2,distractor_3,distractor_4,distractor_5,distractor_6,distractor_7,distractor_8,distractor_9,distractor_10,distractor_11,distractor_12,distractor_13,distractor_14,distractor_15,recall9,recall10,recall11,recall12,recall13,recall14,recall15,recall16,recall1,recall2,recall3,recall4,recall5,recall6,recall7,recall8,disgust_1,disgust_2,disgust_3,disgust_4,disgust_5,disgust_6,disgust_7,gender,race,age,SC0,Condition
2018-12-03 17:32:21,2018-12-03 17:40:26,IP Address,100,484,True,2018-12-03 17:40:26,R_3R4Uar4zfwTfsLR,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.165,6.107,20.037,4,1.695,3.836,20.007,3,3.36,8.178,20.007,2,0,0,20.006,0,3.953,5.103,20.006,3,18.249,18.249,20.106,1,0,0,20.104,0,3.335,3.335,21.479,1,Cat,Dog,Jaguar,Cheetah,Boar,Pig,Cow,Horse,Badger,Lion,Tiger,Zebra,Donkey,Monkey,Gorilla,EastAsian2,WhiteInfect3,EastAsian2,EastAsian4,WhiteInfect4,WhiteInfect2,EastAsian3True,EastAsian3,,,,,,,,,5,5,6 Extremely disgusting,4,5,5,4,Male,White,22,1,2
2018-12-03 17:30:48,2018-12-03 17:40:34,IP Address,100,585,True,2018-12-03 17:40:35,R_3siF2udHKaSW1Ky,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.324,8.324,20.109,1,0,0,20.105,0,16.562,18.655,20.006,2,0.562,18.306,20.106,8,3.153,16.232,20.105,3,0,0,20.007,0,4.545,19.594,20.105,2,0.912,16.035,20.005,3,Lion,"Tiger ",Bear,"Fish ",Lizard,"Bird ",Mice,"Rat ","Dog ",Cat,Cow,Wolf,"Leopard ","Tiger ","Seal ",WhiteInfect1True,EastAsian1True,WhiteInfect2True,EastAsian2True,WhiteInfect3True,WhiteInfect4True,EastAsian3True,EastAsian4True,,,,,,,,,4,2,4,6 Extremely disgusting,5,3,6 Extremely disgusting,Female,White,32,8,2
2018-12-03 17:34:15,2018-12-03 17:40:34,IP Address,100,379,True,2018-12-03 17:40:35,R_21dCCtzloBlkJ7n,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.244,18.587,20.957,2,15.737,18.968,20.026,3,0,0,20.14,0,0,0,20.038,0,0,0,21.936,0,0,0,20.996,0,0,0,21.961,0,0,0,20.059,0,elephant,"cow ",sheep,lion,rabbit,cat,hours,donkey,turkey,camel,goat,cow,llama,goose,canary,EastAsian2,EastAsian3,EastAsian2,EastAsian2True,EastAsian2,EastAsian2,EastAsian2,EastAsian2,,,,,,,,,2,4,4,3,5,4,2,Male,Hispanic or Latino,26,1,2
2018-12-03 17:31:18,2018-12-03 17:40:37,IP Address,100,559,True,2018-12-03 17:40:37,R_1d0NXXcvQhr8kpp,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.398,12.398,20.008,1,8.189,8.189,20.01,1,0,0,20.106,0,0,0,20.109,0,0,0,20.108,0,0,0,20.011,0,0,0,20.109,0,0,0,20.007,0,elephant,horse,lion,rabbit,tiger,rat,cat,giraffe,monkey,donkey,fox,cow,panda,deer,bear,EastAsian1,WhiteInfect2,WhiteInfect1,EastAsian4,EastAsian2,EastAsian3,EastAsian4,WhiteInfect4,,,,,,,,,2,3,4,5,5,4,4,Female,Asian,23,0,2
2018-12-03 17:31:36,2018-12-03 17:40:38,IP Address,100,541,True,2018-12-03 17:40:38,R_qUV1vTHSmiLcgud,anonymous,EN,Yes,0,0,20.008,0,0,0,20.028,0,3.211,3.211,20.014,1,7.332,7.332,20.138,1,0,0,20.011,0,3.622,3.622,20.024,1,7.622,7.622,20.013,1,11.6,11.6,20.014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cat,Dog,Tiger,Lion,Horse,Wolf,Sheep,Human,Cougar,Polar bear,Racoon,Fox,Whale,Deer,Shark,,,,,,,,,White1True,EastAsian2,White3,EastAsian4,White4,White3,EastAsian1,White2,5,5,4,3,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,Male,White,38,1,1
2018-12-03 17:33:18,2018-12-03 17:40:39,IP Address,100,440,True,2018-12-03 17:40:39,R_1rBXaueApzbFEHD,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.009,0,0,0,20.016,0,0,0,20.118,0,0,0,20.01,0,0,0,20.014,0,0,0,20.124,0,0,0,20.117,0,0,0,20.015,0,cow,horse,donkey,mule,sheep,orangutan,ape,gorilla,bonobo,chimpanzee,wolf,bear,lion,zebra,frog,WhiteInfect1True,EastAsian1True,WhiteInfect2True,EastAsian4,WhiteInfect3True,EastAsian2,EastAsian3True,WhiteInfect4,,,,,,,,,2,0 Not at all disgusting,0 Not at all disgusting,1,0 Not at all disgusting,1,0 Not at all disgusting,Male,White,35,5,2
2018-12-03 17:33:20,2018-12-03 17:40:41,IP Address,100,440,True,2018-12-03 17:40:41,R_10T6wSaTchV9ie4,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.995,3.407,21.192,3,1.407,1.962,20.121,3,2.393,3.304,20.01,2,1.325,2.112,20.013,2,4.076,5.312,20.013,2,1.285,2.199,20.012,2,1.124,2.408,20.014,3,5.527,6.116,20.015,2,dogs,cats,pigs,birds,cows,horses,bugs,snakes,armadillos,rats,goats,sheep,chickens,lions,bears,WhiteInfect1True,WhiteInfect4,WhiteInfect2True,EastAsian2True,EastAsian1,EastAsian3,EastAsian4,WhiteInfect3,,,,,,,,,1,1,3,2,4,1,1,,White,41,3,2
2018-12-03 17:31:47,2018-12-03 17:40:41,IP Address,100,534,True,2018-12-03 17:40:41,R_Zksuc5Xx0K5IgCZ,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.007,0,0,0,20.008,0,0,0,20.008,0,0,0,20.008,0,0,0,20.008,0,0,0,20.107,0,0,0,20.108,0,0,0,20.008,0,Duck Billed Platypus,Kangaroo,Ostrich,Lion,Tiger,Elephant,Snake,Hyena,Squirrel,Deer,Elk,Buffalo,Pig,Hen,Goat,WhiteInfect1True,EastAsian1True,WhiteInfect2True,EastAsian2True,WhiteInfect4,EastAsian3,WhiteInfect3,EastAsian3,,,,,,,,,6 Extremely disgusting,0 Not at all disgusting,5,6 Extremely disgusting,2,0 Not at all disgusting,0 Not at all disgusting,Male,Asian,34,4,2
2018-12-03 17:30:51,2018-12-03 17:40:45,IP Address,100,594,True,2018-12-03 17:40:45,R_3lGiiFHkF3mj5S4,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.01,0,0,0,20.008,0,0,0,20.009,0,0,0,20.007,0,0,0,20.008,0,0,0,20.106,0,0,0,20.008,0,0,0,20.107,0,TIGER,LION,GOAT,COW,HORSE,DEER,BUFFALO,DOG,MONKEY,ELEPHANT,GIRAFFE,ZEBRA,KANGAROO,FOX,CAT,WhiteInfect3,EastAsian1True,EastAsian4,WhiteInfect1,EastAsian2,WhiteInfect1,EastAsian3True,EastAsian3,,,,,,,,,3,4,5,6 Extremely disgusting,5,4,3,Male,Asian,30,2,2
2018-12-03 17:31:00,2018-12-03 17:40:45,IP Address,100,585,True,2018-12-03 17:40:45,R_UWx1XSR5yQ6EDFT,anonymous,EN,Yes,0,0,20.008,0,0,0,20.006,0,0,0,20.007,0,0,0,20.009,0,0,0,20.008,0,0,0,20.107,0,0,0,20.008,0,0,0,20.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lion,camel,tiger,shark,whale,elephant,deer,cat,dog,rabbit,fox,bear,snake,horse,donkey,,,,,,,,,White1True,East Asian1True,White2True,EastAsian2True,White3True,EastAsian3,White4,EastAsian4True,5,2,1,3,2,1,5,Male,Asian,33,6,1
2018-12-03 17:32:31,2018-12-03 17:40:47,IP Address,100,496,True,2018-12-03 17:40:48,R_73bipQTP5ywuKJP,anonymous,EN,Yes,0,0,20.072,0,11.121,11.121,20.008,1,0,0,20.012,0,0,0,20.008,0,0,0,20.008,0,0,0,20.008,0,0,0,20.009,0,0,0,20.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lion,tiger,deer,dog,cat,monkey,elephant,fox,human,cheetah,hipophatamous,cow,goat,buffalo,kangaroo,,,,,,,,,EastAsian3,White1,White1,White4,EastAsian4,EastAsian2,EastAsian1,White3,1,2,3,4,2,3,4,Male,Asian,25,0,1
2018-12-03 17:31:16,2018-12-03 17:40:49,IP Address,100,572,True,2018-12-03 17:40:49,R_2qpKmXyh4lKrQXZ,anonymous,EN,Yes,0,0,20.01,0,0,0,20.008,0,0,0,20.008,0,0,0,20.109,0,0,0,20.013,0,0,0,20.007,0,19.152,19.152,20.122,1,0,0,20.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog,dolphin,cat,fish,eagle,"lion ",monkey,hippopotamus,"shark ",whale,cheetah,crocodile,"scorpion ",piranha,ostrich,,,,,,,,,White1True,EastAsian2,White3,EastAsian3,White4,White4True,EastAsian4,White1,2,3,4,4,5,5,5,Male,Hispanic or Latino,53,2,1
2018-12-03 17:31:26,2018-12-03 17:40:52,IP Address,100,565,True,2018-12-03 17:40:52,R_2VQ50xsFIgga8cE,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.111,0,0,0,20.108,0,0,0,20.008,0,0,0,20.006,0,0,0,20.118,0,0,0,20.007,0,0,0,20.107,0,0,0,20.007,0,duck,goat,dog,wolf,cat,lion,kangaroo,elk,bear,aardvark,deer,hyena,panda,giraffe,elephant,WhiteInfect1True,EastAsian3,WhiteInfect2True,EastAsian2True,EastAsian4,EastAsian1,WhiteInfect3,WhiteInfect4,,,,,,,,,3,2,3,5,4,3,4,Male,White,52,3,2
2018-12-03 17:31:55,2018-12-03 17:40:54,IP Address,100,539,True,2018-12-03 17:40:54,R_zZRbz7olvgJZ8pb,anonymous,EN,Yes,0,0,21.67,0,0,0,20.093,0,0,0,20.082,0,0,0,21.683,0,0,0,21.752,0,7.504,7.504,21.854,1,0,0,21.983,0,0,0,21.577,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAT,CAT,RABBIT,LION,TIGER,GIRAFFE,CROCODILE,GOAT,"COW ",BUFFELLOW,DOG,HORSE,FROG,BIG,DEER,,,,,,,,,White1True,White3,White2True,EastAsian4,EastAsian2,White4True,EastAsian1,White4,4,3,5,4,3,4,5,Male,Asian,26,3,1
2018-12-03 17:32:09,2018-12-03 17:40:55,IP Address,100,525,True,2018-12-03 17:40:55,R_7NAltnEyjgt9C25,anonymous,EN,Yes,4.676,14.501,20.112,2,1.887,19.574,20.012,5,1.94,3.431,20.111,2,2.705,16.932,20.009,6,2.408,19.59,20.01,4,1.692,18.719,20.011,3,2.892,2.892,20.112,1,2.2,19.919,20.011,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog,car,rat,mouse,deer,bear,giraffe,cow,horse,pig,lamb,goat,hamster,opposum,rabbit,,,,,,,,,White1True,East Asian1True,White3,EastAsian2True,White4,EastAsian4,White3,EastAsian2,4,5,3,2,5,5,6 Extremely disgusting,Female,White,47,3,1
2018-12-03 17:31:17,2018-12-03 17:40:55,IP Address,100,578,True,2018-12-03 17:40:56,R_3oZOoXUL2GRf1Ks,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.976,14.976,20.008,1,0,0,20.007,0,0,0,20.008,0,0,0,20.008,0,0,0,20.108,0,0,0,20.106,0,0,0,20.107,0,0,0,20.007,0,lion,cat,kangaroo,"dog ",tiger,elephant,bear,horse,rabbit,snakes,cattle,whales,deer,sheep,goat,WhiteInfect1True,WhiteInfect3,EastAsian4,EastAsian1,WhiteInfect4,EastAsian2,WhiteInfect4,EastAsian1,,,,,,,,,3,5,5,4,5,5,3,Female,Asian,25,1,2
2018-12-03 17:32:23,2018-12-03 17:40:56,IP Address,100,513,True,2018-12-03 17:40:57,R_27y5qmRdKxIhDjq,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.02,0,0,0,20.028,0,0,0,20.007,0,0,0,20.005,0,0,0,20.005,0,0,0,20.007,0,0,0,20.008,0,0,0,20.015,0,tigers,lions,cheetahs,pumas,leopards,gorillas,chimpanzees,howler monkeys,elephants,giraffes,hyenas,emus,ostriches,cardinals,wrens,WhiteInfect3,EastAsian1True,WhiteInfect4,EastAsian3,WhiteInfect2,WhiteInfect1,EastAsian2,EastAsian4True,,,,,,,,,4,3,2,2,3,2,2,Male,White,66,2,2
2018-12-03 17:31:07,2018-12-03 17:41:01,IP Address,100,593,True,2018-12-03 17:41:01,R_1dtP7KIPOC3R3zX,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.216,0,0,0,20.12,0,0,0,20.013,0,0,0,20.013,0,0,0,20.014,0,0,0,20.008,0,0,0,20.011,0,0,0,20.111,0,RAT,CAT,DOG,DEER,ELEPHEANT,LION,TIGER,TONKEY,FOX,MONKEY,COW,PANDA,BEAR,GIRAFFE,HORSE,EastAsian2,WhiteInfect4,EastAsian3,EastAsian4,WhiteInfect1,WhiteInfect2,EastAsian1,WhiteInfect3,,,,,,,,,4,5,6 Extremely disgusting,5,4,5,4,Female,Asian,24,0,2
2018-12-03 17:35:20,2018-12-03 17:41:02,IP Address,100,342,True,2018-12-03 17:41:02,R_zdGTRGK5RZe7BBf,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.012,0,0,0,20.01,0,0,0,20.008,0,0,0,20.068,0,0,0,20.012,0,0,0,20.112,0,0,0,20.016,0,0,0,20.217,0,cat,dog,snake,zebra,giraffe,penguin,spider,bear,shark,monkey,ferret,squirrel,seal,moose,human,WhiteInfect4,EastAsian3,EastAsian2,WhiteInfect3,EastAsian2,EastAsian1,WhiteInfect2,WhiteInfect1,,,,,,,,,2,1,1,1,1,1,3,Male,White,34,0,2
2018-12-03 17:34:40,2018-12-03 17:41:04,IP Address,100,383,True,2018-12-03 17:41:04,R_2D1FzNnaBOz0Nm8,anonymous,EN,Yes,0,0,21.853,0,0,0,21.005,0,0,0,22.033,0,0,0,22.001,0,0,0,21.985,0,0,0,21.01,0,0,0,20.204,0,0,0,20.111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cheetah,Lion,Giraffe,Roaches,Mouse,Rat,Eagle,Dolphin,Shark,Penguin,Hedehog,Shrimp,Lbster,Fish,Chicken,,,,,,,,,White1True,White3,White3,EastAsian2True,White2,EastAsian1,EastAsian4,White3,2,3,1,1,3,6 Extremely disgusting,6 Extremely disgusting,Male,White,29,2,1
2018-12-03 17:31:46,2018-12-03 17:41:07,IP Address,100,560,True,2018-12-03 17:41:07,R_01XLHo8oZ0yOycx,anonymous,EN,Yes,0,0,20.008,0,0,0,20.007,0,0,0,20.11,0,0,0,20.007,0,0,0,20.007,0,0,0,20.008,0,0,0,20.109,0,0,0,20.108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cat,dog,fish,frog,mouse,monkey,snake,turtle,whale,dolphine,goat,pig,cow,horse,deer,,,,,,,,,White1True,East Asian1True,White2True,EastAsian1,White3True,EastAsian2,EastAsian2,EastAsian4True,5,4,3,3,6 Extremely disgusting,5,4,Female,Asian,44,5,1
2018-12-03 17:31:39,2018-12-03 17:41:08,IP Address,100,569,True,2018-12-03 17:41:09,R_rdyy6JyvADsttLj,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.351,17.006,20.007,3,0.395,8.855,20.008,2,1.839,2.415,20.007,2,2.049,5.098,20.007,3,4.402,18.019,20.005,7,1.515,10.862,20.006,4,6.592,17.441,20.007,2,0.809,16.033,20.106,6,lion,mouse,monkey,cow,cat,dog,ferret,pig,sheep,horse,rabbit,elephant,panda,rat,squirrel,WhiteInfect1True,EastAsian3,EastAsian4,WhiteInfect4,WhiteInfect4,EastAsian2,EastAsian2,EastAsian3,,,,,,,,,5,4,4,5,4,4,4,Female,White,47,1,2
2018-12-03 17:32:27,2018-12-03 17:41:11,IP Address,100,523,True,2018-12-03 17:41:11,R_2SJkwmOOqxTOqlm,anonymous,EN,Yes,0.613,0.613,20.011,1,11.5,12.504,20.109,2,0,0,20.01,0,13.998,13.998,20.055,1,1.38,1.38,20.084,1,0,0,20.009,0,4.992,5.927,20.107,2,0,0,20.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cat,dog,fish,zebra,giraffe,mouse,bird,racoon,snake,fly,bee,whale,dolphinn,shark,spider,,,,,,,,,White1True,East Asian1True,White2True,EastAsian2True,White3True,White4True,EastAsian3True,EastAsian4True,4,5,3,4,5,4,5,Male,White,33,8,1
2018-12-03 17:32:09,2018-12-03 17:41:14,IP Address,100,544,True,2018-12-03 17:41:14,R_2YxGJ7gXjWl1ijt,anonymous,EN,Yes,19.21,19.21,20.07,1,0,0,21.65,0,0,0,20.06,0,0,0,21.79,0,0,0,21.712,0,0,0,21.97,0,0,0,43.04,0,0,0,21.054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dog,cat,elephant,tiger,zebra,giraffe,cow,"sheep ",horse,pig,chicken,rat,mouse,bird,snake,,,,,,,,,White1True,EastAsian2,White3,White2,EastAsian3,White4True,White3,White1,6 Extremely disgusting,4,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,6 Extremely disgusting,Female,White,49,2,1
2018-12-03 17:30:33,2018-12-03 17:41:14,IP Address,100,640,True,2018-12-03 17:41:14,R_33p97z1mTRznKTF,anonymous,EN,Yes,0,0,21.577,0,0,0,21.828,0,0,0,20.009,0,0,0,20.11,0,0,0,21.564,0,0,0,21.91,0,0,0,21.039,0,0,0,21.273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cat,dog,cow,bird,shark,monkey,lion,goat,lepoard,fish,hampster,mear cat,lemor,zebra,tiger,,,,,,,,,EastAsian1,White1,White1,EastAsian1,White1,White1,EastAsian1,White1,1,1,2,2,3,2,3,Female,Black or African American,33,0,1
2018-12-03 17:33:04,2018-12-03 17:41:31,IP Address,100,506,True,2018-12-03 17:41:31,R_DhHdDVKF3Ir8pwd,anonymous,EN,Yes,0,0,20.013,0,0,0,20.106,0,0,0,20.007,0,0,0,20.107,0,0,0,20.007,0,0,0,20.106,0,0,0,20.106,0,0,0,21.336,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cat,dog,wolf,lion,tiger,dolphin,gorilla,chimpanzee,human,orangutan,squirell,rabit,hawk,eagle,snake,,,,,,,,,White2,EastAsian3,EastAsian3,White3,EastAsian4,White1,EastAsian1,EastAsian1,6 Extremely disgusting,5,6 Extremely disgusting,3,4,4,6 Extremely disgusting,Male,Black or African American,33,0,1
2018-12-03 17:31:17,2018-12-03 17:41:53,IP Address,100,636,True,2018-12-03 17:41:54,R_1ruXCqJalHJwDJu,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.007,0,0,0,20.008,0,0,0,20.009,0,0,0,22.053,0,0,0,20.094,0,0,0,20.007,0,0,0,20.108,0,0,0,20.007,0,tiger,wolf,lion,cat,leopard,human,giant panda,sheep,cougar,polar bear,raccoon,asian elephant,horse,coyote,cattle,WhiteInfect4,WhiteInfect1,EastAsian4,EastAsian1,EastAsian1,WhiteInfect3,WhiteInfect3,WhiteInfect4,,,,,,,,,1,2,3,1,2,1,1,Male,Asian,27,0,2
2018-12-03 17:32:50,2018-12-03 17:41:54,IP Address,100,543,True,2018-12-03 17:41:55,R_2Sq3Vul07CE2Jai,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.008,0,0,0,20.008,0,0,0,20.134,0,0,0,20.007,0,0,0,20.106,0,9.061,9.061,20.11,1,0,0,20.008,0,0,0,20.243,0,cat,frog,dog,squirrel,bear,reptile,bird,ape,fish,cow,wolf,goat,horse,zebra,elephant,WhiteInfect1True,EastAsian1True,WhiteInfect4,EastAsian2True,WhiteInfect3True,WhiteInfect2,EastAsian3True,EastAsian4True,,,,,,,,,4,5,3,3,3,4,5,Female,Black or African American,42,6,2
2018-12-03 17:36:26,2018-12-03 17:42:07,IP Address,100,340,True,2018-12-03 17:42:07,R_3HZh8eMJgzHmH9b,anonymous,EN,Yes,0,0,20.108,0,0,0,20.008,0,0,0,20.079,0,0,0,20.038,0,0,0,20.106,0,0,0,20.106,0,0,0,20.107,0,0,0,20.006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,penguin,"raven ","chicken ",dog,cat,horse,cow,zebra,elephant,giraffe,monkey,gorilla,mouse,kangaroo,turkey,,,,,,,,,EastAsian3,East Asian1True,White4,EastAsian2True,White1,White4True,White3,EastAsian4True,3,4,2,3,4,4,4,Male,White,29,4,1
2018-12-03 17:31:21,2018-12-03 17:42:19,IP Address,100,657,True,2018-12-03 17:42:19,R_0kZxJ7xSdKf1mvv,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.114,0,17.953,18.336,20.01,2,17.755,18.17,20.178,2,0,0,20.201,0,0,0,20.008,0,4.433,4.919,20.739,2,0,0,20.008,0,0,0,20.206,0,Lion,Tiger,Rabbit,Rat,Cat,Elephant,Mouse,Monkey,Donkey,Fox,Panda,Deer,Bear,Dog,Snake,WhiteInfect4,WhiteInfect4,WhiteInfect1,WhiteInfect1,EastAsian3,EastAsian3,EastAsian3True,EastAsian4True,,,,,,,,,4,5,4,5,4,5,4,Female,Asian,23,2,2
2018-12-03 17:31:19,2018-12-03 17:42:20,IP Address,100,660,True,2018-12-03 17:42:20,R_1LuRmd9jHBBmOhG,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,21.508,0,0,0,20.059,0,7.773,8.132,20.162,3,15.217,15.217,20.107,1,7.312,7.312,20.129,1,10.677,10.677,21.997,1,13.873,13.873,21.693,1,10.985,10.985,20.106,1,cat,Rat,tiger,lion,Eliphant,monkey,cow,Bull,Dog,Rabbit,jaguvar,Bear,Wolf,Pig,Goat,WhiteInfect1True,WhiteInfect3,WhiteInfect2True,EastAsian2True,WhiteInfect3True,WhiteInfect4True,EastAsian3True,EastAsian4True,,,,,,,,,5,4,5,4,5,4,5,Male,Asian,25,7,2
2018-12-03 17:30:51,2018-12-03 17:42:20,IP Address,100,688,True,2018-12-03 17:42:20,R_pT8Kp67WG1vU7UB,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.085,0,0,0,20.006,0,0,0,20.111,0,0,0,20.007,0,0,0,20.007,0,0,0,20.007,0,0,0,20.006,0,0,0,20.006,0,elephant,horse,dog,cat,lion,tiger,panda,donkey,cheeta,Rat,monkey,cow,jaguar,rabbit,Bull,EastAsian2,WhiteInfect4,WhiteInfect2True,EastAsian2True,WhiteInfect3True,WhiteInfect4True,EastAsian3True,EastAsian4True,,,,,,,,,5,6 Extremely disgusting,5,5,6 Extremely disgusting,5,5,Male,Asian,27,6,2
2018-12-03 17:32:07,2018-12-03 17:42:23,IP Address,100,615,True,2018-12-03 17:42:23,R_9v0z57bproHnMuB,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.007,0,0,0,20.006,0,0.088,10.108,20.207,17,0,0,20.006,0,0,0,20.009,0,19.865,19.959,20.102,2,0.748,9.051,20.105,23,0,0,20.106,0,fox,tiger,lion,elephant,zebra,cat,rabbit,goat,cow,ox,donkey,dog,horse,pig,bulluck,WhiteInfect1True,EastAsian1True,WhiteInfect2True,EastAsian2True,WhiteInfect3True,WhiteInfect4True,EastAsian3True,EastAsian4True,,,,,,,,,5,4,5,4,5,5,4,Male,Black or African American,34,8,2
2018-12-03 17:35:04,2018-12-03 17:42:27,IP Address,100,443,True,2018-12-03 17:42:27,R_SBljyIspYQFgFnr,anonymous,EN,Yes,1.868,14.91,20.017,3,4.928,10.3,20.012,3,1.415,6.051,21.03,3,0,0,20.06,0,3.272,3.272,20.114,1,0,0,20.998,0,4.33,4.33,21.121,1,0,0,20.064,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cheetah,lemur,parrot,jaguar,tiger,chipmunk,squirrel,lion,giraffe,elephant,rat,mouse,cat,meerkat,skunk,,,,,,,,,EastAsian1,EastAsian4,EastAsian3,White2,EastAsian4,White4True,White1,White3,3,2,2,3,4,1,2,Female,White,29,1,1
2018-12-03 17:30:40,2018-12-03 17:42:34,IP Address,100,713,True,2018-12-03 17:42:34,R_3F212YKZlDXlA7l,anonymous,EN,Yes,0,0,20.107,0,0,0,20.007,0,0,0,20.006,0,0,0,20.006,0,0,0,20.006,0,0,0,20.208,0,0,0,20.113,0,0,0,20.108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cat,Dog,Wolf,Sheep,Cattle,American Bison,Tiger,Raccoon,Whale,Bonobo,Elephant,Moose,"Shark ",Donkey,Bear,,,,,,,,,White1True,East Asian1True,White2True,EastAsian3,White3True,White2,EastAsian2,EastAsian4True,5,5,1,0 Not at all disgusting,2,1,6 Extremely disgusting,Male,White,35,5,1
2018-12-03 17:31:51,2018-12-03 17:42:39,IP Address,100,647,True,2018-12-03 17:42:39,R_SVmPia9LNWMTBJv,anonymous,EN,Yes,17.409,17.409,20.205,1,0,0,20.108,0,12.302,13.192,20.007,2,13.026,13.243,20.106,2,0,0,20.005,0,9.191,9.558,20.01,2,13.645,13.839,20.106,2,4.465,4.64,20.007,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GOG,"CAT ","LION ",PIG,TIGER,BEAR,COW,GOT,HEMAL,horce,kankaru,elephant,monky,rabit,dancy,,,,,,,,,EastAsian3,EastAsian4,EastAsian2,White1,EastAsian2,White1,EastAsian1,White1,5,6 Extremely disgusting,5,6 Extremely disgusting,5,6 Extremely disgusting,5,Male,Black or African American,33,0,1
